The Big Blue,"The Red Lion, Stone Cross",@bigblustu,2022-08-21T00:00:00+00:00,,
Scorch Grace & Danger The Tellums Mackenzie,The Grove Theatre,"@scorch.uk, @grace.and.danger, @thetellums, @_thisismackenzie, @grovetheatreeastbourne",2022-08-10T00:00:00+00:00,,
The Grand Benali,The Crown and Anchor,"@thegrandbenali, @crownanchoreastbourne",2022-08-11T00:00:00+00:00,,
Tina Bridgman,The Belgian Cafe,@thebelgiancafeeastbourne,2022-08-12T00:00:00+00:00,,
Hot Damn Trio (4-7pm) Sammi (7.30-10pm),Drop in the Ocean,@dropintheoceaneb_,2022-08-12T00:00:00+00:00,,
Rockin’ Robins,The Emerald Bar,"@rockinrobbins2022, @the.emeraldbar",2022-08-12T00:00:00+00:00,,
Jazz Groove Collective,Printer’s Playhouse,"@paulguitarwatson, @printers_playhouse",2022-08-12T00:00:00+00:00,,
Tin Whisky,The Prince Albert,@theprincealbert.eastbourne,2022-08-12T00:00:00+00:00,,
The Court Brothers,Victoria Place Pop Up Park,"@harry_a_court, @youreastbourne, @visiteastbourne",2022-08-12T00:00:00+00:00,2023-05-12 18:00:00 +0100,2023-05-12 20:00:00 +0100
The Watson Brothers (12-3pm) Harry Court (3.30-6.30pm) Naked Bass (7-10pm),Drop in the Ocean,@nakedbassband,2022-08-13T00:00:00+00:00,,
Sound of the Crowd,The Eagle,@theeagleeb,2022-08-13T00:00:00+00:00,,
Guy Sowdon,The Fishermen’s,"@guyandjamieszenrelics, @eastbournefishermens",2022-08-13T00:00:00+00:00,,
Kangaroo Juice,Garden Bar,"@kangaroojuice, @gardenbareastbourne",2022-08-13T00:00:00+00:00,,
Whisky Business,The Prince Albert,@whiskeybusinessbanduk,2022-08-13T00:00:00+00:00,,
Rockslaw,Printer’s Playhouse,@rockslaw,2022-08-13T00:00:00+00:00,,
Elvis Presley Tribute,"The Red Lion, Stone Cross",@theredlionstonecross,2022-08-13T00:00:00+00:00,,
From Gold to Rio: The Greatest Hits of Spandau Ballet and Duran Duran,Royal Hippodrome,"@fromgoldtorio, @royalhippodrome",2022-08-13T00:00:00+00:00,,
Andy & Marilyn,Under Ground Theatre,@undergroundtheatreeb,2022-08-13T00:00:00+00:00,2023-05-12 10:00:00 +0100,
ABBA Tribute,Victoria Place Pop Up Park,"",2022-08-13T00:00:00+00:00,2023-05-12 16:00:00 +0100,2023-05-12 18:00:00 +0100
What the Funk (12-3pm) Funky Soul Brothers (3.30-6.30pm) Leech (7-10pm),Drop in the Ocean,@whatthefunk_band,2022-08-14T00:00:00+00:00,,
UNDERGROVE: Live music in The Grove Theatre Bar Mike Fillery & the Other Two Social Train Sam CA,The Grove Theatre,"@mikefillery, @socialtrainofficial, @_sam.ca_, @eastbournemusic, @grovetheatreeastbourne",2022-08-02T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 22:00:00 +0100
Tom Fitzpatrick,Victoria Place Pop Up Park,"@tomfitzpatrickuk, @youreastbourne",2022-08-03T00:00:00+00:00,2023-05-12 18:00:00 +0100,
Tom Robinson,The Crown & Anchor,"@tomrobinson5705, @crownanchoreastbourne",2022-08-04T00:00:00+00:00,,
Robbie Silver,The Belgian Cafe,@thebelgiancafeeastbourne,2022-08-05T00:00:00+00:00,,
Rooster Tail,Buskers Bar,@buskers_eastbourne_,2022-08-05T00:00:00+00:00,,
Zachary Dogwood,Printers Playhouse,"@zacharydogwood, @printers_playhouse",2022-08-05T00:00:00+00:00,,
The Normans,The British Queen,@thenormansrock,2022-08-06T00:00:00+00:00,,
Pirates On The Pier  The Zen Relics (1-3pm) The Gulls (3-4pm) The Captain's Beard (5-7pm) The Bitter Pills (8-10pm),Drop in the Ocean,"@the_gulls_official, @beardigram, @thebitterpills, @thezenrelics, @dropintgeoceaneb_",2022-08-06T00:00:00+00:00,,
The Valve Sound,The Eagle,"@thevalvesound, @theeagleeb",2022-08-06T00:00:00+00:00,,
Brotherhood,The Garden Bar,"@brotherhood_ebo, @gardenbareastbourne",2022-08-06T00:00:00+00:00,,
Dan Toni Remembered The Divided Hell Can Wait Glass Grave Grv3lla,The Grove Theatre,"@thedivided, @hellcanwaithc, @glassgraveuk, @crv3lla",2022-08-06T00:00:00+00:00,,
Stuart Trevelian,The Belgian Cafe,"",2022-08-07T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 19:00:00 +0100
Splash Point Jazz Club The Andy Panayi Big Band,The Fishermen’s,@eastbournefishermens,2022-07-27T00:00:00+00:00,,
The Watson Brothers (2-5pm),Drop in the Ocean,@dropintheoceaneb_,2022-07-28T00:00:00+00:00,,
The Buskin’ Biker,The Belgian Cafe,@thebelgiancafeeastbourne,2022-07-29T00:00:00+00:00,,
Johnny Sings Jazz,The Crown and Anchor,@crownanchoreastbourne,2022-07-29T00:00:00+00:00,,
Drop in the Ocean,5050,"",2022-07-29T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 22:00:00 +0100
Sophie Mullan,The Emerald Bar,@the.emeraldbar,2022-07-29T00:00:00+00:00,,
Guy & Jamie’s Zen Relics,The Garden Bar,"@thezenrelics, @gardenbareastbourne",2022-07-29T00:00:00+00:00,,
The Libertine Fox,Printer’s Playhouse,@printers_playhouse,2022-07-29T00:00:00+00:00,,
E-Festival Eastbourne Symphonic Ibiza Orchestra,Western Lawns,"@symphonicibiza, @e_festival_eastbourne",2022-07-29T00:00:00+00:00,,
Brotherhood,The British Queen,@brotherhoodeastbourne,2022-07-30T00:00:00+00:00,,
The Watson Brothers,The Crown and Anchor,@paulguitarwatson,2022-07-30T00:00:00+00:00,,
100 Monkeys,Drop in the Ocean,@the100monkeys,2022-07-30T00:00:00+00:00,,
The Waves,Garden Bar,@the.waves.functionband,2022-07-30T00:00:00+00:00,,
The Pavilion Live with The Great Fire,The Pavilion,@greatfireband,2022-07-30T00:00:00+00:00,,
Ska'd It Up,The Prince Albert,@theprincealbert.eastbourne,2022-07-30T00:00:00+00:00,,
The E-Hive Marquee Chalk Horse (12pm) RJ & Hannah (4.45pm),Prince’s Park,@chalkhorsemusic,2022-07-30T00:00:00+00:00,,
"Red, Green and Blue",Printer’s Playhouse,@rgbacoustic,2022-07-30T00:00:00+00:00,,
Twist and Shout: Greatest 60s Hits,Royal Hippodrome,@royalhippodrome,2022-07-30T00:00:00+00:00,,
R ‘n’ R + Nigel Wesson,The Under Ground Theatre,@undergroundtheatreeb,2022-07-30T00:00:00+00:00,2023-05-12 10:00:00 +0100,
E-Festival Eastbourne Dirt Royal (1.45pm) The School Disco Band (3pm) Ska-per (4.45pm) Miss Disco (6.15pm) Toploader (8.15pm),Western Lawns,"@dirtroyal, @ska_per_uk, @toploaderofficial",2022-07-30T00:00:00+00:00,,
Linsey Simmons,Victoria Place Pop-up Park,@youreastbourne,2022-07-30T00:00:00+00:00,2023-05-12 18:00:00 +0100,2023-05-12 20:00:00 +0100
Shannon Lawless,Beerarama,@beerarama_,2022-07-31T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Go Commando (12-3pm) Stereo Kings (3.30-6.30pm) Sammi (7-10pm),Drop in the Ocean,"@stereokingsofficial, @dropintheoceaneb_",2022-07-31T00:00:00+00:00,,
E-Hive Marquee Black Strap Molasses (2pm) Scorch (5.15pm),Prince's Park,@scorch.uk,2022-07-31T00:00:00+00:00,,
Guy & Jamie’s Zen Relics,"The Red Lion, Stone Cross",@theredlionstonecross,2022-07-31T00:00:00+00:00,,
E-Festival Eastbourne The Song Birds (1.15pm) Frank from Blue Velvet (2.30pm) Stormy-T & Bluesman’s Lane (3.45pm) The Craig Charles Funk & Soul Club (4.45pm) The Spooky Wagons (6.30pm),Western Lawns,"@e_festival_eastbourne, @frankfrombluevelvet, @routetotheblues, @the.spooky.wagons",2022-07-31T00:00:00+00:00,,
Luke Jackson,"The Lamb, Old Town","@lukejacksonmusic, @lamb1790, @eastbournelambfolk",2022-07-20T00:00:00+00:00,,
Jazz & Blues Jam Night,The Stage Door,@stagedoorpub,2022-07-21T00:00:00+00:00,,
Phil Mills,The Belgian Cafe,@thebelgiancafeeastbourne,2022-07-22T00:00:00+00:00,,
The Big Blue,The Crown & Anchor,"@bigbluestu, @crownanchoreastbourne",2022-07-22T00:00:00+00:00,,
100 Monkeys (5-8pm),Drop in the Ocean,"@the100monkeys, @dropintheoceaneb_",2022-07-22T00:00:00+00:00,,
Victoria Cluskey,Jesters,"@victoria_cluskey, @jesterseastbourne",2022-07-22T00:00:00+00:00,,
Creature Creature,Printers Playhouse,"@creaturecreatureband, @printers_playhouse",2022-07-22T00:00:00+00:00,,
The Upbeat Beatles,Royal Hippodrome,"@upbeatbeatles, @royalhippodrome",2022-07-22T00:00:00+00:00,,
Amongst Liars Album Release Party,The Temple Bar,"@amongstliars, @saudadeuk_theband, @wearenunn, @temple_eastbourne",2022-07-22T00:00:00+00:00,,
Bang Tidy (12-3pm) Vibe 5 (4-7pm),Drop in the Ocean,@bangtidyband.uk,2022-07-23T00:00:00+00:00,,
The Firetones,The Fishermen’s,@eastbournefishermens,2022-07-23T00:00:00+00:00,,
Helen Ward-Jackson,Printers Playhouse,@helenwardjackson,2022-07-23T00:00:00+00:00,,
The Watson Brothers (12-3pm) Hot Damn (4-7pm) Go Commando (8-10pm),Drop in the Ocean,"@paulguitarwatson, @hotdamnfunctionband",2022-07-24T00:00:00+00:00,,
Rick Bonner,"The Red Lion, Stone Cross",@theredlionstonecross,2022-07-24T00:00:00+00:00,,
Bastille Day celebration - with Carys Mai & Alex,The Belgian Cafe,"@carysmaimusic, @thebelgiancafeeastbourne",2022-07-14T00:00:00+00:00,,
Hall Hammond,The Belgian Cafe,@hall.hammond,2022-07-15T00:00:00+00:00,,
Hot Damn Function Band,Buskers Bar,"@hotdamnfunctionband, @buskers_eastbourne_",2022-07-15T00:00:00+00:00,,
ELO Again,Congress Theatre,"@eloagain, @eastbourne_theatres",2022-07-15T00:00:00+00:00,,
Emma Cranham,The Crown & Anchor,@crownanchoreastbourne,2022-07-15T00:00:00+00:00,,
Megan Morgan (2-4.30pm) Sammi (5-8pm),Drop in the Ocean,@dropintgeoceaneb_,2022-07-15T00:00:00+00:00,,
Mel Hayes,"The Farm, Friday Street",@farmfridayst,2022-07-15T00:00:00+00:00,,
The Grand Benali,Emerald Bar,"@thegrandbenali, @the.emeraldbar",2022-07-15T00:00:00+00:00,,
Johnny Mack - George Michael Tribute,Jesters,"@johnnymackofficial, @jesterseastbourne",2022-07-15T00:00:00+00:00,,
Bang Tidy,The Prince Albert,@bangtidyband.uk,2022-07-15T00:00:00+00:00,,
Rockslaw,Printers Playhouse,"@rockslaw, @printers_playhouse",2022-07-15T00:00:00+00:00,,
A Beautiful Noise - Neil Diamond tribute,Congress Theatre,@abeautifulnoiseshow,2022-07-16T00:00:00+00:00,,
Stereo Kings,The Crown & Anchor,@stereokingsofficial,2022-07-16T00:00:00+00:00,,
What the Funk (12-3pm) Stereo Kings (4-7pm) Naked Bass (8-10.30pm),Drop in the Ocean,@whatthefunk_band,2022-07-16T00:00:00+00:00,,
Love Action,The Eagle,@theeagleeb,2022-07-16T00:00:00+00:00,,
Beach Life Festival Radio Silence (11am-12pm) Pretty Kachina (12.30-1.15pm) Hot Detroit (3-4.15pm) Zachary Dogwood (4.45-6pm),"Princes Park, Eastern Seafront","@pretty_kachina, @zacharydogwood, @eb_beachlifefestival, @visiteastbourne",2022-07-16T00:00:00+00:00,,
Chasing Cars,The Fishermens,"@chasing_cars_band, @eastbournefishermens",2022-07-16T00:00:00+00:00,,
Vexed,Garden Bar,@vexedhastings,2022-07-16T00:00:00+00:00,,
Mel Hayes,The Pavilion,@melhayesmusic,2022-07-16T00:00:00+00:00,,
The Kavemen,The Prince Albert,"@thekavemen, @theprincealbert.eastbourne",2022-07-16T00:00:00+00:00,,
Rock Choir,Victoria Baptist Church,@rock_choir,2022-07-16T00:00:00+00:00,,
Beach Life Festival The Great Fire (11am-12pm) LENNY (12.15-1pm) Spooky Wagons (1-2.30pm) School Disco Band (3-4.15pm) Bowie Music (4.45-6pm),"Princes Park, Eastern Seafront","@greatfireband, @the.spooky.wagons, @bowie_music",2022-07-17T00:00:00+00:00,,
Mary Grace,"The Red Lion, Stone Cross","@gracemarymusic, @theredlionstonecross",2022-07-17T00:00:00+00:00,,
The Kidney Flowers The Veltmans This Living Wreck,The Pavilion Cafe / Bar,"@thekidneyflowers, @theveltmans, @thislivingwreck",2022-07-05T00:00:00+00:00,,
Lionel - The Music of Lionel Richie,The Congress Theatre,@eastbourne_theatres,2022-07-06T00:00:00+00:00,,
One Night in Dublin,The Devonshire Park Theatre,@wildmurphys,2022-07-06T00:00:00+00:00,,
Carys Mai,The Belgian Cafe,"@carysmaimusic, @thebelgiancafeeastbourne",2022-07-08T00:00:00+00:00,,
Jane McDonald,The Congress Theatre,@thejanemcdonald,2022-07-08T00:00:00+00:00,,
The 808s,The Crown & Anchor,"@wearethe808s, @crownanchoreastbourne",2022-07-08T00:00:00+00:00,,
F.N.U.K,The Eagle,"@fnukbandinsta, @theeagleeb",2022-07-08T00:00:00+00:00,,
Don’t Stop - Fleetwood Mac Tribute,Jesters,"@dontstopfleetwoodmacduo, @jesterseastbourne",2022-07-08T00:00:00+00:00,,
Eastbourne Rock Fest,King’s Centre,"@apacherose.coverband, @evadingsolaris, @kingscentreeastbourne",2022-07-08T00:00:00+00:00,,
Ska'd It Up,The Prince Albert,@theprincealbert.eastbourne,2022-07-08T00:00:00+00:00,,
Stormy-T and Bluesmans Lane,Printers Playhouse,"@routetotheblues, @printers_playhouse",2022-07-08T00:00:00+00:00,,
Tom Jones Tribute Show,Bandstand (at the Winter Garden),@bandstandeb,2022-07-09T00:00:00+00:00,,
Glam Rox,The Crown & Anchor,@glamroxband,2022-07-09T00:00:00+00:00,,
Stereo Kings,Garden Bar,"@stereokingsofficial, @gardenbareastbourne",2022-07-09T00:00:00+00:00,,
Amongst Liars Album launch in-store show,HMV,"@amongstliars, @hmveastbourne",2022-07-09T00:00:00+00:00,2023-05-12 14:30:00 +0100,
Stardust Music Duo,The Pavilion Cafe/Bar,@stardustmusicduo,2022-07-09T00:00:00+00:00,,
The Great Fire,Printers Playhouse,@greatfireband,2022-07-09T00:00:00+00:00,,
The Vibe 5,"The Crown, Old Town",@thecrowneastbourne,2022-07-10T00:00:00+00:00,2023-05-12 14:30:00 +0100,
Stage Door Jazz Club,The Stage Door,@stagedoorpub,2022-06-30T00:00:00+00:00,,
The Bitter Pills + Blind in One Ear,Bar Blue,"@thebitterpills, @blind_in1ear, @bluebarmusic",2022-07-01T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Mel Hayes,The Belgian Cafe,"@melhayesmusic, @thebelgiancafeeastbourne",2022-07-01T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
The Spooky Wagons,Buskers Bar,"@the.spooky.wagons, @buskers_eastbourne_",2022-07-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Kevin Jones,The Crown and Anchor,@crownanchoreastbourne,2022-07-01T00:00:00+00:00,,
Lost Era,Jesters,@jesterseastbourne,2022-07-01T00:00:00+00:00,,
The Do Theys,"The Prince Albert, Old Town","@thedotheys, @theprincealbert.eastbourne",2022-07-01T00:00:00+00:00,,
Sean Fennessey,Printers Playhouse,@printers_playhouse,2022-07-01T00:00:00+00:00,,
Doghouse,"The Star, Old Town",@doghouse_band,2022-07-01T00:00:00+00:00,,
Hall Hammond,The Belgian Cafe,@hall.hammond,2022-07-02T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 22:30:00 +0100
The Watson Brothers (12-3),Drop in the Ocean,@dropintheoceaneb_,2022-07-02T00:00:00+00:00,,
Stormy-T and Bluesman’s Lane,Eastbourne Working Men’s Club,@routetotheblues,2022-07-02T00:00:00+00:00,,
HI-FI COLLECTIVE,The Emerald Bar,"@hificollectiveband, @the.emeraldbar",2022-07-02T00:00:00+00:00,,
Pandamonium,Langney Sports Club,@pan_gram2021,2022-07-02T00:00:00+00:00,,
Carys Mai,Printers Playhouse,@carysmaimusic,2022-07-02T00:00:00+00:00,,
Calling Planet Earth Symphonic,Royal Hippodrome,@royalhippodrome,2022-07-02T00:00:00+00:00,,
UB Dan (Reggae),"The Red Lion, Stone Cross",@theredlionstonecross,2022-07-03T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 21:00:00 +0100
The Carpenters Songbook,Royal Hippodrome,@thecarpenterssongbooktonilee,2022-07-03T00:00:00+00:00,,
Fete De La Musique - Open Stage,The Belgian Cafe,@thebelgiancafeeastbourne,2022-06-21T00:00:00+00:00,2023-05-12 17:00:00 +0100,2023-05-12 22:00:00 +0100
Demure + CHUB,Blue Bar,"@bluebarmusic, @demure_band, @chubtheband",2022-06-24T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Belgian Cafe,Phil Mills,"",2022-06-24T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Backbeat,The Crown and Anchor,@crownanchoreastbourne,2022-06-24T00:00:00+00:00,,
The River Boys,"The Crown, Old Town","@thecrowneastbourne, @the_riverboys_rtm",2022-06-24T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Hardwicke Circus,Jesters,"@jesterseastbourne, @hardwickecircus",2022-06-24T00:00:00+00:00,,
Joanna Cooke Band (7-9pm) Big Al (9pm),Printers Playhouse,"@printers_playhouse, @joanna.cooke",2022-06-24T00:00:00+00:00,,
Ben Westwood,The Belgian Cafe,"",2022-06-25T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 22:30:00 +0100
The Criminal Records,The British Queen,@thecriminalrecords,2022-06-25T00:00:00+00:00,,
Guy Sowden,The Garden Bar,@gardenbareastbourne,2022-06-25T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Fabulous Cure,Jesters,"",2022-06-25T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 23:00:00 +0100
Rooster Tail,The Crown and Anchor,@crownanchoreastbourne,2022-06-25T00:00:00+00:00,,
Tom Fitzpatrick,The Farm Friday Street,"@farmfridayst, @tomfitzpatrick",2022-06-25T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Stuart Bligh,The Pavilion Cafe/Bar,@bigbluestu,2022-06-25T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 21:00:00 +0100
Troubadours Last Stand,Printers Playhouse,"",2022-06-25T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Marek Homola & Friends,The Belgian Cafe,"",2022-06-26T00:00:00+00:00,2023-05-12 12:00:00 +0100,2023-05-12 16:00:00 +0100
The Zen Relics (12-2pm) Leech (6pm),Drop in the Ocean,"@dropintheoceaneb_, @thezenrelics",2022-06-26T00:00:00+00:00,,
Big Blue,"The Red Lion, Stone Cross",@theredlionstonecross,2022-06-26T00:00:00+00:00,,
"Thee Headshrinkers, Thee Rag N Bone Man, This Living Wreck",Bar Blue,"@bluebarmusic, @theeheadshrinkers, @theeragnbonemanonemanband, @thislivingwreck",2022-06-17T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Bang Tidy,Buskers Bar,@buskers_eastbourne_,2022-06-17T00:00:00+00:00,,
Watson Brothers,The Crown and Anchor,@crownanchoreastbourne,2022-06-17T00:00:00+00:00,,
Sammy (3.30-6.30pm) Esme (7-10pm),Drop in the Ocean,@dropintheoceaneb_,2022-06-17T00:00:00+00:00,,
Go Commando,Jesters,@jesterseastbourne,2022-06-17T00:00:00+00:00,,
Zachary Dogwood,Printers Playhouse,@printers_playhouse,2022-06-17T00:00:00+00:00,,
Majesty - The Ultimate Tribute to Queen,Royal Hippodrome,@royalhippodrome,2022-06-17T00:00:00+00:00,,
The 808s,The Crown and Anchor,@wearethe808s,2022-06-18T00:00:00+00:00,,
Will Read,The Eagle,@theeagleeb,2022-06-18T00:00:00+00:00,,
Hastings Philharmonic Orchestra,The Grove Theatre,@grovetheatreeastbourne,2022-06-18T00:00:00+00:00,,
Soulville,Garden Bar,@gardenbareastbourne,2022-06-18T00:00:00+00:00,2023-05-12 21:00:00 +0100,
What the Funk,Langney Sports Club,@whatthefunk_band,2022-06-18T00:00:00+00:00,,
Smokestack Duo,The Pavilion,"",2022-06-18T00:00:00+00:00,2023-05-12 19:00:00 +0100,
The Waves,The Prince Albert,"@theprincealbert.eastbourne, @the.waves.functionband",2022-06-18T00:00:00+00:00,,
Steve Sharp,Under Ground Theatre,@undergroundtheatreeb,2022-06-18T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Rick Bonner,"The Red Lion, Stone Cross",@theredlionstonecross,2022-06-19T00:00:00+00:00,,
EMC presents… Sore Fingers Harry Court Stan-H,The Pavilion,"@harry_a_court, @stanh_music",2022-06-07T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 22:00:00 +0100
Hall Hammond,The Belgian Cafe,"@thebelgiancafeeastbourne, @hall.hammond",2022-06-10T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Kevin Jones,The Crown and Anchor,@crownanchoreastbourne,2022-06-10T00:00:00+00:00,,
"The Regal Variety Show Cher, ABBA, Amy Winehouse tribute acts",The Grove Theatre,"@grovetheatreeastbourne, @wayfinderwomantrust",2022-06-10T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Stereo Kings,Jesters,"@jesterseastbourne, @stereokingsofficial",2022-06-10T00:00:00+00:00,,
80s Scratch Band,The Prince Albert,@theprincealbert.eastbourne,2022-06-10T00:00:00+00:00,,
Anna Howie,Printers Playhouse,"@printers_playhouse, @annahowie",2022-06-10T00:00:00+00:00,2023-05-12 20:30:00 +0100,
My Heart Will Go On - The Celine Dion Tribute,Royal Hippodrome,@royalhippodrome,2022-06-10T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Mel Hayes,The Belgian Cafe,@melhayesmusic,2022-06-11T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 22:30:00 +0100
The Zen Relics,The British Queen,@thezenrelics,2022-06-11T00:00:00+00:00,,
The Waves,The Crown and Anchor,@the.wavesfunctionband,2022-06-11T00:00:00+00:00,,
Bang Tidy (12-3pm) The Court Brothers (3.30-6.30pm),Drop in the Ocean,"@dropintheoceaneb_, @bangtidyband.uk",2022-06-11T00:00:00+00:00,,
Bowie Music,Jesters,@bowie_music,2022-06-11T00:00:00+00:00,,
Large 90s,The Grove Theatre,"@grovetheatreeastbourne, @large90s",2022-06-11T00:00:00+00:00,,
Stray Dogs,The Pavilion,"",2022-06-11T00:00:00+00:00,2023-05-12 19:00:00 +0100,
Kilda Street,The Prince Albert,"",2022-06-11T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Stardust Music Duo,The Townhouse,"@thetownhouseeastbourne, @stardustmusicduo",2022-06-11T00:00:00+00:00,,
Watson Brothers,TUC Club,@paulguitarwatson,2022-06-11T00:00:00+00:00,,
Cristine Halpin + Linus & Lucy,The Under Ground Theatre,@undergroundtheatreeb,2022-06-11T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Elvis Presley Tribute,"The Red Lion, Stone Cross",@theredlionstonecross,2022-06-12T00:00:00+00:00,2023-05-12 18:00:00 +0100,
The Bluejays,Royal Hippodrome,@thebluejaysuk,2022-06-12T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Toby from JELLYFUNK,"The Crown, Old Town",@thecrowneastbourne,2022-06-01T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Watson Brothers,Drop in the Ocean,"@dropintheoceaneb_, @paulguitarwatson",2022-06-01T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
The Zen Relics,The Crown & Anchor,"@thezenrelics, @crownanchoreastbourne",2022-06-02T00:00:00+00:00,,
Claire acoustic (1-4pm) The Radio Sonics (5-8pm) 100 Monkeys (5.30-11pm),Drop in the Ocean,@the100monkeys,2022-06-02T00:00:00+00:00,,
Chalk Horse Music + The Light Keepers,The Frontier Bar & Cafe,@vinylfrontieruk,2022-06-02T00:00:00+00:00,2023-05-12 17:00:00 +0100,
It Takes Two,Garden Bar,@gardenbareastbourne,2022-06-02T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Little Chelsea Jubilee Street Party Rockslaw (12.15-1pm) Mike Fillery & the Other Two (1.45-2.30pm) Ben Westwood (3.30-4pm) Printers Playhouse Ukelele Army (5.10-5.50pm) The Great Fire (6-7pm) Carys Mai & The Lads (7.15-7.45pm) Zachary Dogwood (8-9.30pm),Town Hall Stage,"@printers_playhouse, @mikefillery, @carysmaimusic, @greatfireband, @zacharydogwood",2022-06-02T00:00:00+00:00,,
Suite,"The Red Lion, Willingdon","",2022-06-02T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The School Disco Band,"The Wheatsheaf, Willingdon",@wheatsheafwillingdon,2022-06-02T00:00:00+00:00,,
The Sound of the 80s with The Zoots,Bandstand (at the Winter Garden),"@bandstandeb, @thezoots",2022-06-03T00:00:00+00:00,,
Joanna Rose Barton,Beerarama,"@beerarama_, @joannarosebarton",2022-06-03T00:00:00+00:00,,
"Popular Annual Charity Day Stray Dogs, The Fabulous Cure, The School Disco Band",The British Queen,"",2022-06-03T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 18:00:00 +0100
Vibe 5 Jazz & Funky Sound,"The Crown, Old Town",@thecrowneastbourne,2022-06-03T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Pandamonium,The Crown and Anchor,"@crownanchoreastbourne, @panda_gram2021",2022-06-03T00:00:00+00:00,,
The School Disco Band,Drop in the Ocean,@dropintheoceaneb_,2022-06-03T00:00:00+00:00,2023-05-12 17:00:00 +0100,2023-05-12 20:00:00 +0100
The Normans,The Eagle,"@thenormansrock, @theeagleeb",2022-06-03T00:00:00+00:00,,
Guy Sowden,Garden Bar,"@thezenrelics, @gardenbareastbourne",2022-06-03T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Broadway Clash,Jesters,"@jesterseastbourne, @broadwayclash",2022-06-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Light Keepers,Printers Playhouse,@printers_playhouse,2022-06-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The ELO Encounter,Bandstand (at the Winter Garden),"@bandstandeb, @eloencounter",2022-06-04T00:00:00+00:00,,
Black River,The Crown and Anchor,"@crownanchoreastbourne, @blackriversoutheast",2022-06-04T00:00:00+00:00,,
Smaugfest Scorch Grace & Danger (acoustic) Mike Fillery & the Other Two Poorly Trained Radicals,Upstairs @ The Crown & Anchor,"@scorch.uk, @grace.and.danger, @mikefillery",2022-06-04T00:00:00+00:00,,
The Watson Brothers (12-3pm) Esme (3.30-6pm),Drop in the Ocean,@dropintheoceaneb_,2022-06-04T00:00:00+00:00,,
TIN WHISKY,The Emerald Bar,@the.emeraldbar,2022-06-04T00:00:00+00:00,,
The River Boys,Garden Bar,"@the_riverboys_rtm, @gardenbareastbourne",2022-06-04T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Zen Relics,Langney Sports Club,@thezenrelics,2022-06-04T00:00:00+00:00,,
ABBA Gold,Royal Hippodrome,@royalhippodrome,2022-06-04T00:00:00+00:00,,
Becky & Terry,The Pavilion,"",2022-06-04T00:00:00+00:00,2023-05-12 19:00:00 +0100,2023-05-12 21:00:00 +0100
Ben Westwood,Under Ground Theatre,@undergroundtheatreeb,2022-06-04T00:00:00+00:00,2023-05-12 10:00:00 +0100,2023-05-12 00:00:00 +0100
Stray Dogs,"The Wheatsheaf, Willingdon",@wheatsheafwillingdon,2022-06-04T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Stray Dogs,"The Crown, Old Town",@thecrowneastbourne,2022-06-05T00:00:00+00:00,2023-05-12 17:00:00 +0100,
